DY
112
61
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
2.647300;2.087700;2.087700;1.248700;1.248700;0.640520;-0.015417;-0.015417;-0.418620;-0.418620;-0.321530;-0.224440;-0.224440;-0.130330;-0.130330;-0.224440;-0.224440;-0.224440;-0.418620;-0.418620;-0.418620;-0.612530;-0.612530;-0.418620;-0.418620;-0.418620;-0.418620;-0.321530;-0.321530;-0.321530;-0.221730;-0.221730;-0.421330;-0.321530;-0.321530;-0.321530;-0.321530;-0.321530;-0.321530;-0.321530;-0.221730;-0.221730;-0.224440;0.252070;0.252070;0.824880;0.824880;1.325200;1.768600;1.768600;2.114300;2.114300;1.637800;1.065000;1.065000;0.671380;0.671380;0.227970;-0.427220;-0.427220;2.000000
2.527900;2.380300;2.380300;1.620200;1.620200;1.023500;0.430610;0.430610;-0.018587;-0.018587;-0.186720;-0.026160;-0.026160;-0.186720;-0.186720;-0.347460;-0.347460;-0.347460;-0.430370;-0.430370;-0.508020;-0.430370;-0.430370;-0.350000;-0.350000;-0.350000;-0.267090;-0.267090;-0.267090;-0.267090;-0.267090;-0.267090;-0.267090;-0.267090;-0.267090;-0.267090;-0.085288;-0.085288;0.551350;0.551350;1.405500;1.964300;1.964300;2.365900;2.365900;2.079700;0.859310;0.859310;-0.618090;-0.618090;-1.733500;-2.776600;-2.776600;-3.573100;-3.573100;-3.983600;-4.035000;-4.035000;-3.266700;-3.266700;3.000000
2.864200;2.460500;2.460500;1.897300;1.897300;1.054800;0.331610;0.331610;-0.253340;-0.253340;-0.253340;-0.364320;-0.364320;-0.256350;-0.256350;-0.364320;-0.364320;-0.364320;-0.256350;-0.256350;-0.475300;-0.475300;-0.583270;-0.364320;-0.364320;-0.364320;-0.364320;-0.583270;-0.253340;-0.253340;-0.364320;-0.364320;-0.475300;-0.475300;-0.475300;-0.477930;-0.477930;-0.174650;0.709600;0.709600;1.622000;1.622000;2.504500;2.915000;2.915000;2.236500;2.236500;0.841900;0.841900;-0.822260;-3.182300;-3.182300;-3.944700;-3.944700;-3.265800;-2.593700;-2.593700;-0.818780;-0.818780;1.172200;3.000000
3.008000;2.337100;2.337100;1.566500;1.566500;0.755890;0.755890;0.030231;0.030231;-0.286180;-0.286180;-0.286180;-0.179670;-0.179670;-0.395670;-0.395670;-0.395670;-0.395670;-0.395670;-0.289150;-0.289150;-0.502190;-0.502190;-0.395670;-0.395670;-0.395670;-0.395670;-0.395670;-0.502190;-0.502190;-0.395670;-0.395670;-0.395670;-0.395670;-0.395670;-0.395670;-0.395670;-0.505160;-0.505160;-0.505160;-0.505160;-0.395670;-0.143460;-0.143460;0.486550;0.486550;1.504600;1.504600;2.316000;2.316000;2.741900;2.830800;2.830800;2.086500;2.086500;0.944940;0.944940;-0.101890;-0.754320;-0.754320;4.000000
2.777000;2.023900;2.023900;1.090200;1.090200;0.308330;0.308330;1.477400;1.477400;-0.370170;-0.370170;-0.482240;-0.482240;-0.370170;-0.370170;-0.594310;-0.594310;-0.482240;-0.482240;-0.709930;-0.709930;-0.597860;-0.597860;-0.828770;-0.828770;-0.597860;-0.597860;-0.716700;-0.716700;-0.601080;-0.601080;-0.482240;-0.482240;-0.363400;-0.363400;-0.601080;-0.601080;-0.363400;-0.363400;-0.363400;-0.363400;-0.601080;-0.601080;-0.324910;-0.324910;0.319640;0.319640;0.390390;0.390390;0.875350;0.875350;1.662700;1.662700;1.562200;1.562200;1.283100;1.283100;1.535500;1.535500;1.176400;1.000000
2.768200;2.490000;2.490000;1.707600;1.707600;0.698280;-0.138920;-0.138920;-0.626440;-0.626440;-0.626440;-0.530570;-0.530570;-0.328980;-0.127390;-0.127390;-0.031529;-0.031529;-0.127390;-0.127390;-0.127390;-0.229760;-0.229760;-0.428210;-0.626440;-0.626440;-0.530570;-0.530570;-0.530570;-0.530570;-0.530570;-0.431350;-0.431350;-0.328980;-0.328980;-0.328980;-0.226620;-0.226620;-0.328980;-0.328980;-0.328980;-0.328980;-0.127390;-0.127390;0.173410;0.173410;0.879690;1.407200;1.407200;1.984600;1.984600;2.252500;1.849300;1.849300;1.245400;1.245400;0.717860;0.027913;0.027913;-0.552940;2.000000
1.915700;1.611000;1.611000;1.123300;1.123300;0.511570;0.012287;0.012287;-0.501220;-0.501220;-0.501220;-0.332250;-0.332250;-0.162930;-0.247590;-0.247590;-0.077014;-0.077014;-0.077014;-0.162930;-0.162930;-0.247590;-0.247590;-0.162930;-0.247590;-0.247590;-0.247590;-0.247590;-0.247590;-0.332250;-0.332250;-0.247590;-0.332250;-0.332250;-0.418160;-0.418160;-0.418160;-0.162930;-0.162930;0.162610;0.162610;1.291000;2.195700;2.195700;2.819400;2.819400;2.995200;2.248100;2.248100;0.695670;-0.504800;-0.504800;-1.773200;-1.773200;-2.730500;-3.153500;-3.153500;-3.416900;-3.416900;-4.251800;3.000000
2.552900;2.145000;2.145000;1.566900;1.566900;0.827450;0.108530;0.108530;-0.273920;-0.273920;-0.273920;-0.429650;-0.429650;-0.429650;-0.273920;-0.273920;-0.353240;-0.435340;-0.435340;-0.273920;-0.273920;-0.356020;-0.520040;-0.520040;-0.440720;-0.358620;-0.358620;-0.527780;-0.527780;-0.358620;-0.360980;-0.360980;-0.273920;-0.273920;-0.273920;-0.001151;-0.001151;0.464580;1.521700;1.521700;2.122400;2.122400;2.629900;2.395500;2.395500;1.383900;-0.221700;-0.221700;-1.459100;-1.459100;-2.377200;-2.891600;-2.891600;-2.889000;-3.101900;-3.101900;-3.600600;-3.600600;-3.384800;-2.103600;3.000000
2.603800;2.603800;2.229400;2.229400;1.517700;1.517700;0.889420;0.889420;0.131090;0.131090;-0.347110;-0.347110;-0.347110;-0.347110;-0.232990;-0.232990;-0.464410;-0.464410;-0.464410;-0.464410;-0.464410;-0.464410;-0.581710;-0.581710;-0.581710;-0.815920;-0.815920;-0.701800;-0.701800;-0.581710;-0.581710;-0.581710;-0.581710;-0.347110;-0.347110;-0.227020;-0.227020;-0.112900;-0.112900;-0.347110;-0.347110;-0.347110;-0.347110;-0.029844;-0.029844;0.588420;0.588420;0.588420;1.208300;1.208300;2.042400;2.042400;2.638200;2.638200;2.455800;2.455800;1.711500;1.711500;0.725960;0.725960;4.000000
2.592600;1.615200;1.615200;0.751760;0.751760;-0.430400;-0.430400;3.029400;3.029400;-0.514200;-0.514200;-0.615290;-0.615290;-0.615290;-0.615290;-0.621210;-0.621210;-0.621210;-0.621210;-0.517300;-0.517300;-0.315100;-0.315100;-0.217110;-0.217110;-0.113190;-0.113190;-0.113190;-0.113190;-0.217110;-0.217110;-0.416200;-0.416200;-0.615290;-0.615290;-0.615290;-0.615290;-0.615290;-0.615290;-0.719210;-0.719210;-0.621210;-0.621210;-0.520110;-0.520110;-0.315100;-0.315100;0.065920;0.065920;0.561580;0.561580;0.940870;0.940870;1.464800;1.464800;1.590300;1.590300;1.520600;1.520600;1.347400;1.000000
2.589100;2.490300;2.490300;1.715600;1.715600;0.901660;0.901660;-0.039587;-0.039587;-0.106560;-0.106560;-0.449420;-0.449420;-0.449420;-0.449420;-0.449420;-0.449420;-0.563810;-0.563810;-0.674690;-0.674690;-0.563810;-0.563810;-0.449420;-0.449420;-0.449420;-0.449420;-0.335020;-0.335020;-0.449420;-0.449420;-0.335020;-0.335020;-0.563810;-0.563810;-0.563810;-0.563810;-0.563810;-0.563810;-0.449420;-0.449420;-0.563810;-0.563810;-0.178560;-0.178560;0.498010;0.498010;1.217900;1.217900;1.928700;1.928700;2.521700;2.521700;2.389800;2.389800;1.462900;1.462900;0.620310;0.620310;-0.210820;4.000000
1.983500;1.636400;1.636400;0.978720;0.978720;0.380730;0.380730;-0.369070;-0.369070;-0.407440;-0.407440;-0.407440;-0.227180;-0.227180;-0.227180;-0.227180;-0.134540;-0.134540;-0.317310;-0.317310;-0.227180;-0.407440;-0.407440;-0.317310;-0.317310;-0.317310;-0.317310;-0.227180;-0.227180;-0.407440;-0.227180;-0.227180;-0.407440;-0.407440;-0.407440;-0.407440;-0.317310;-0.317310;-0.317310;-0.500080;-0.500080;-0.409950;-0.409950;-0.317310;-0.317310;-0.111670;-0.111670;0.587530;1.153300;1.153300;1.684000;1.684000;2.133100;2.133100;1.936900;1.936900;1.327800;1.327800;0.854700;0.324000;2.000000
2.454600;2.308200;2.308200;1.641600;1.641600;0.828270;0.195810;0.195810;-0.449770;-0.449770;-0.449770;-0.244450;-0.244450;-0.244450;-0.145260;-0.145260;-0.244450;-0.244450;-0.145260;-0.247930;-0.247930;-0.347110;-0.347110;-0.548960;-0.449770;-0.449770;-0.654870;-0.654870;-0.654870;-0.555690;-0.555690;-0.347110;-0.347110;-0.347110;-0.241200;-0.241200;-0.347110;-0.347110;-0.347110;-0.453020;-0.453020;-0.453020;-0.453020;-0.453020;0.056195;0.056195;0.716170;1.311200;1.311200;1.979400;1.979400;2.415900;2.246100;2.246100;1.469100;1.469100;0.874070;0.089436;0.089436;-0.230680;2.000000
2.371500;1.981600;1.981600;1.546100;1.546100;0.802870;0.044990;0.044990;-0.256310;-0.330050;-0.330050;-0.401090;-0.401090;-0.256310;-0.256310;-0.256310;-0.182560;-0.182560;-0.256310;-0.332640;-0.332640;-0.485130;-0.411380;-0.411380;-0.566070;-0.566070;-0.411380;-0.335050;-0.335050;-0.256310;-0.256310;-0.177560;-0.096617;-0.096617;-0.069851;0.378010;0.378010;1.111500;1.111500;1.662100;2.085600;2.085600;2.233300;2.233300;1.235000;-0.114320;-0.114320;-1.323600;-2.063900;-2.063900;-2.907300;-2.907300;-2.528200;-2.504500;-2.504500;-2.844900;-2.844900;-3.744900;-3.097900;-3.097900;3.000000
2.800800;2.071000;2.071000;1.547400;0.588090;0.588090;-0.280700;-0.280700;-0.532120;-0.431530;-0.431530;-0.638780;-0.538190;-0.538190;-0.434430;-0.434430;-0.434430;-0.327770;-0.327770;-0.221110;-0.221110;-0.221110;-0.117340;-0.117340;-0.117340;-0.434430;-0.434430;-0.327770;-0.327770;-0.327770;-0.538190;-0.538190;-0.538190;-0.117340;-0.117340;-0.327770;-0.327770;-0.327770;-0.221110;-0.221110;-0.221110;-0.431530;-0.431530;-0.082067;0.531680;0.531680;1.416800;1.416800;2.207300;2.848800;2.848800;2.924600;2.310900;2.310900;1.092300;0.301800;0.301800;-0.453800;-0.453800;-0.775310;4.000000
2.536100;1.983400;1.983400;1.015900;1.015900;0.118720;0.118720;2.627700;2.627700;-0.444390;-0.444390;-0.444390;-0.358120;-0.358120;-0.358120;-0.358120;-0.358120;-0.358120;-0.447680;-0.447680;-0.447680;-0.358120;-0.358120;-0.358120;-0.358120;-0.447680;-0.268550;-0.268550;-0.358120;-0.358120;-0.447680;-0.447680;-0.447680;-0.447680;-0.358120;-0.447680;-0.447680;-0.358120;-0.358120;-0.268550;-0.268550;0.175360;0.175360;0.950940;1.641200;1.641200;2.270500;2.270500;2.686100;2.686100;2.242200;2.242200;1.267700;0.577480;0.577480;-0.154430;-0.154430;-0.763740;-0.763740;-0.974530;4.000000
2.794000;2.794000;2.178200;2.178200;1.240900;1.240900;0.170290;0.170290;1.605500;1.605500;-0.660910;-0.660910;-0.747920;-0.747920;-0.652740;-0.652740;-0.565730;-0.565730;-0.474660;-0.474660;-0.379480;-0.379480;-0.474660;-0.474660;-0.569840;-0.569840;-0.474660;-0.474660;-0.569840;-0.569840;-0.474660;-0.474660;-0.379480;-0.379480;-0.379480;-0.379480;-0.569840;-0.569840;-0.379480;-0.379480;0.058551;0.058551;0.720330;0.720330;1.549900;1.549900;2.363600;2.363600;2.755800;2.755800;2.102000;2.102000;1.317400;1.317400;0.110680;0.110680;-0.984980;-0.984980;-1.347600;-1.347600;4.000000
2.169700;1.735600;1.735600;1.260300;0.531480;0.531480;0.100640;-0.150840;-0.150840;-0.150840;-0.150840;-0.150840;-0.068833;-0.068833;-0.230950;-0.311050;-0.311050;-0.230950;-0.230950;-0.230950;-0.153010;-0.150840;-0.150840;-0.150840;-0.230950;-0.230950;-0.230950;-0.388980;-0.388980;-0.230950;-0.153010;-0.153010;-0.230950;-0.230950;-0.311050;-0.150840;-0.150840;0.111160;0.633040;0.633040;1.710900;2.355100;2.355100;2.660800;2.212100;2.212100;1.372200;-0.139630;-0.139630;-1.229800;-1.986800;-1.986800;-3.940600;-3.940600;-4.173100;-3.875500;-3.875500;-2.617200;-1.640700;-1.640700;3.000000
3.695800;3.214600;3.214600;2.435000;2.435000;1.652500;0.632650;0.632650;-0.287960;-0.167460;-0.167460;-0.292190;-0.292190;-0.533190;-0.533190;-0.533190;-0.292190;-0.412690;-0.412690;-0.533190;-0.533190;-0.292190;-0.292190;-0.292190;-0.412690;-0.412690;-0.533190;-0.292190;-0.292190;-0.412690;-0.533190;-0.533190;-0.657920;-0.657920;-0.537420;-0.533190;-0.533190;-0.026416;0.424580;0.424580;0.766100;0.766100;1.041800;1.093300;1.093300;0.313960;0.313960;0.145510;0.182440;0.182440;0.106800;0.037480;0.037480;0.310060;0.310060;0.041104;-0.314940;-0.314940;-0.612750;-0.812940;3.000000
0.972120;0.454090;0.454090;-0.325160;-0.325160;2.328700;2.434700;2.434700;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;2.418500;0.252750;0.252750;0.551620;0.751260;0.751260;0.804480;0.538410;0.538410;0.236900;0.236900;-0.008745;-0.318820;-0.318820;-0.601770;-0.601770;-0.658130;2.000000
0.388810;0.070083;0.070083;0.070083;0.070083;-0.384430;-0.384430;-0.031894;-0.031894;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;2.533600;0.098139;0.098139;0.434780;0.434780;0.746100;0.746100;0.887170;0.887170;0.708130;0.395630;0.395630;0.177790;0.177790;-0.195070;-0.195070;-0.570970;-0.570970;2.000000
1.116400;0.767230;0.767230;0.319520;0.319520;-0.244510;-0.244510;-0.564680;-0.564680;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;2.541700;0.507310;0.738420;0.738420;0.491510;0.491510;0.256570;0.256570;-0.168760;-0.168760;-0.487300;-0.487300;-0.920170;4.000000
2.680800;2.200800;2.200800;1.527900;1.527900;0.835370;0.835370;0.353920;0.353920;-0.280920;-0.280920;-0.280920;-0.280920;-0.280920;-0.280920;-0.280920;-0.280920;-0.284630;-0.284630;-0.284630;-0.284630;-0.284630;-0.284630;-0.284630;-0.284630;-0.375450;-0.375450;-0.466280;-0.466280;-0.466280;-0.466280;-0.466280;-0.466280;-0.466280;-0.375450;-0.375450;-0.469980;-0.469980;-0.568110;-0.568110;-0.669680;-0.669680;-0.568110;-0.568110;-0.054188;-0.054188;0.657320;0.657320;1.551400;1.551400;2.241300;2.241300;2.727800;2.727800;2.213900;1.482800;1.482800;0.455910;0.455910;-0.132430;4.000000
3.062300;2.386400;2.386400;1.339800;0.433950;0.433950;-0.387060;-0.387060;-0.417350;-0.417350;-0.417350;-0.319280;-0.420450;-0.420450;-0.218120;-0.218120;-0.420450;-0.420450;-0.420450;-0.420450;-0.218120;-0.218120;-0.420450;-0.420450;-0.319280;-0.319280;-0.319280;-0.319280;-0.524430;-0.524430;-0.423270;-0.319280;-0.319280;-0.218120;-0.218120;-0.218120;-0.016070;-0.016070;-0.016070;-0.218120;-0.218120;-0.319280;-0.319280;-0.082805;0.245050;0.245050;0.853770;1.457700;1.457700;1.866100;1.982300;1.982300;1.556400;1.556400;0.947690;0.664770;0.664770;0.256420;-0.208070;-0.208070;2.000000
2.150700;1.941400;1.941400;1.303400;0.720660;0.720660;0.263060;-0.135540;-0.135540;-0.288310;-0.135540;-0.135540;-0.135540;-0.288310;-0.211920;-0.211920;-0.135540;-0.366820;-0.366820;-0.288310;-0.211920;-0.211920;-0.366820;-0.366820;-0.366820;-0.057024;-0.290440;-0.290440;0.002221;0.080735;0.080735;0.080735;-0.237140;-0.168060;-0.168060;-0.834030;-0.720590;-0.720590;-0.197730;1.041400;1.041400;2.104300;2.900700;2.900700;2.812500;1.972400;1.972400;0.365720;-1.197900;-2.019700;-2.019700;-2.331300;-2.298500;-2.298500;-1.926600;-1.831500;-1.831500;-3.341800;-3.362200;-3.362200;3.000000
2.769000;1.443900;1.443900;-0.013066;1.379200;1.379200;2.584700;2.584700;-0.381860;-0.305370;-0.305370;-0.305370;-0.381860;-0.381860;-0.305370;-0.305370;-0.384540;-0.305370;-0.305370;-0.384540;-0.384540;-0.384540;-0.384540;-0.384540;-0.305370;-0.384540;-0.384540;-0.305370;-0.305370;-0.305370;-0.305370;-0.305370;-0.226200;-0.305370;-0.305370;-0.305370;-0.387040;-0.387040;-0.387040;-0.387040;-0.550150;-0.387040;-0.387040;-0.076037;0.448100;0.448100;0.862470;0.862470;1.333900;1.648800;1.648800;1.514300;1.071800;1.071800;0.747240;0.450010;0.450010;-0.128860;-0.128860;-0.305370;2.000000
2.770300;2.062800;2.062800;1.166500;1.166500;0.005267;0.005267;0.385480;0.385480;-0.538560;-0.538560;-0.426170;-0.426170;-0.426170;-0.426170;-0.204430;-0.204430;-0.098433;-0.098433;-0.098433;-0.098433;-0.316820;-0.316820;-0.210830;-0.210830;-0.426170;-0.426170;-0.641510;-0.641510;-0.641510;-0.641510;-0.426170;-0.426170;-0.641510;-0.535520;-0.535520;-0.426170;-0.426170;-0.426170;-0.426170;-0.647910;-0.647910;-0.426170;-0.426170;0.108100;0.108100;0.768290;0.768290;1.482700;1.482700;2.251200;2.251200;2.667600;2.667600;2.133300;2.133300;1.473100;1.473100;0.637850;0.637850;4.000000
2.780100;2.442600;2.442600;1.528100;1.528100;0.764710;0.100430;0.100430;-0.579580;-0.579580;-0.473450;-0.254470;-0.254470;-0.254470;-0.254470;-0.254470;-0.254470;-0.254470;-0.254470;-0.473450;-0.473450;-0.473450;-0.473450;-0.363960;-0.473450;-0.473450;-0.473450;-0.473450;-0.254470;-0.254470;-0.254470;-0.363960;-0.254470;-0.254470;-0.254470;-0.254470;-0.473450;-0.473450;-0.473450;-0.473450;-0.473450;-0.363960;-0.056513;-0.056513;0.646160;0.646160;1.310000;1.788000;1.788000;2.121900;2.075500;2.075500;1.482300;1.482300;0.818470;0.460870;0.460870;0.138460;0.138460;-0.243590;2.000000
2.949400;2.479600;2.479600;1.574100;1.574100;0.610510;0.610510;-0.034295;-0.034295;-0.395810;-0.395810;-0.395810;-0.395810;-0.496590;-0.496590;-0.496590;-0.496590;-0.395810;-0.395810;-0.395810;-0.395810;-0.496590;-0.496590;-0.395810;-0.395810;-0.395810;-0.395810;-0.496590;-0.496590;-0.496590;-0.295030;-0.295030;-0.197950;-0.197950;-0.197950;-0.197950;-0.295030;-0.295030;-0.395810;-0.395810;-0.496590;-0.496590;-0.233800;-0.233800;-0.132460;-0.132460;0.384960;0.384960;0.974090;0.974090;1.384100;1.384100;1.024200;1.024200;1.392700;1.201000;1.201000;0.829790;0.829790;0.302640;1.000000
2.816900;2.098200;2.098200;1.029800;1.029800;-0.023857;-0.023857;3.129500;3.129500;-0.194710;-0.194710;-0.304360;-0.304360;-0.304360;-0.304360;-0.200160;-0.200160;-0.411450;-0.411450;-0.411450;-0.411450;-0.411450;-0.411450;-0.411450;-0.411450;-0.515650;-0.515650;-0.411450;-0.411450;-0.518550;-0.518550;-0.411450;-0.411450;-0.411450;-0.411450;-0.628200;-0.628200;-0.628200;-0.628200;-0.411450;-0.411450;-0.628200;-0.628200;-0.518550;-0.518550;0.255650;0.255650;0.851350;0.851350;1.398300;1.398300;2.128900;2.128900;2.528500;2.528500;1.856500;1.856500;1.035600;1.035600;0.269330;4.000000
2.474100;2.172100;2.172100;1.596200;0.911580;0.911580;0.232750;-0.314580;-0.314580;-0.386930;-0.386930;-0.386930;-0.386930;-0.386930;-0.239470;-0.164360;-0.164360;-0.239470;-0.239470;-0.239470;-0.317210;-0.472510;-0.472510;-0.472510;-0.317210;-0.317210;-0.479840;-0.479840;-0.402100;-0.239470;-0.239470;-0.239470;-0.402100;-0.402100;-0.076839;0.234810;0.234810;0.813350;1.655200;1.655200;2.319700;2.491900;2.491900;2.072200;2.072200;0.769030;-0.687400;-0.687400;-1.774500;-2.477800;-2.477800;-2.979400;-2.610000;-2.610000;-2.903300;-3.598400;-3.598400;-3.653400;-2.515200;-2.515200;3.000000
3.392100;2.789000;2.789000;1.952000;1.952000;0.872790;0.224610;0.224610;-0.267620;-0.267620;-0.267620;-0.267620;-0.267620;-0.267620;-0.507250;-0.507250;-0.507250;-0.630850;-0.630850;-0.507250;-0.507250;-0.757900;-0.511040;-0.511040;-0.638090;-0.514480;-0.514480;-0.768150;-0.768150;-0.260390;-0.514480;-0.514480;-0.260390;-0.260390;-0.260390;-0.130320;-0.130320;-0.387430;-0.136780;-0.136780;-0.028259;0.355700;0.355700;0.551720;0.551720;0.962760;0.751010;0.751010;0.691730;0.607500;0.607500;0.839560;0.839560;0.557140;1.308000;1.308000;1.534700;1.235000;1.235000;1.080100;3.000000
2.601100;2.431300;2.431300;1.921500;1.921500;0.976890;-0.024094;-0.024094;-0.668000;-0.668000;-0.557310;-0.557310;-0.557310;-0.668000;-0.345240;-0.345240;-0.234560;-0.234560;-0.345240;-0.345240;-0.345240;-0.345240;-0.345240;-0.345240;-0.345240;-0.345240;-0.455930;-0.455930;-0.455930;-0.126870;-0.126870;-0.345240;-0.345240;-0.345240;-0.234560;-0.234560;-0.126870;-0.452930;-0.452930;-0.237560;-0.237560;-0.237560;0.226940;0.226940;0.628160;0.628160;1.534600;2.043400;2.043400;2.474800;2.010300;2.010300;1.501400;1.501400;0.702590;-0.032269;-0.032269;-0.345240;-0.345240;-0.226270;2.000000
3.019700;2.167900;2.167900;1.063900;1.063900;-0.075815;-0.075815;-0.740990;-0.740990;-0.637910;-0.637910;-0.648250;-0.648250;-0.648250;-0.648250;-0.563340;-0.563340;-0.383220;-0.383220;-0.294840;-0.294840;-0.203100;-0.203100;-0.203100;-0.203100;-0.203100;-0.203100;-0.294840;-0.294840;-0.471590;-0.471590;-0.383220;-0.383220;-0.471590;-0.471590;-0.471590;-0.563340;-0.563340;-0.383220;-0.383220;-0.199290;-0.199290;0.193190;0.193190;0.546400;0.546400;0.975050;0.975050;1.279300;1.279300;1.200000;1.200000;1.204700;1.204700;0.851490;0.851490;0.621220;0.621220;0.225180;0.225180;1.000000
1.825700;0.569450;0.569450;-0.480760;-0.480760;2.603900;2.603900;2.473300;2.473300;-0.407900;-0.407900;-0.332260;-0.332260;-0.256630;-0.256630;-0.407900;-0.256630;-0.256630;-0.256630;-0.256630;-0.256630;-0.256630;-0.332260;-0.332260;-0.256630;-0.256630;-0.332260;-0.332260;-0.332260;-0.332260;-0.259400;-0.332260;-0.332260;-0.332260;-0.332260;-0.407900;-0.407900;-0.486180;-0.486180;-0.480760;-0.480760;-0.375720;-0.375720;-0.107760;-0.107760;0.329330;0.705930;0.705930;1.046700;1.046700;1.323900;1.323900;1.404300;1.404300;0.954050;0.954050;0.744530;0.744530;0.236700;0.236700;1.000000
2.662000;2.662000;1.771900;1.771900;1.051800;1.051800;0.073229;0.073229;-0.502510;-0.502510;-0.434160;-0.434160;-0.329300;-0.329300;-0.434160;-0.434160;-0.539030;-0.539030;-0.434160;-0.434160;-0.434160;-0.434160;-0.434160;-0.434160;-0.434160;-0.434160;-0.227280;-0.227280;-0.227280;-0.539030;-0.539030;-0.434160;-0.434160;-0.434160;-0.434160;-0.434160;-0.434160;-0.748400;-0.748400;-0.434160;-0.434160;-0.646380;-0.646380;-0.755820;-0.755820;-0.401620;-0.401620;0.118560;0.118560;0.464980;0.464980;0.970250;0.970250;0.970250;1.589900;1.589900;1.520600;1.520600;1.666400;1.666400;1.000000
2.225400;1.823300;1.823300;0.725910;0.725910;-0.488540;-0.488540;3.112900;3.112900;3.112900;3.112900;3.112900;3.112900;3.112900;3.112900;3.112900;3.112900;3.112900;-0.431620;-0.431620;-0.431620;-0.431620;-0.431620;-0.256080;-0.256080;-0.081167;-0.081167;-0.260490;-0.260490;-0.178690;-0.178690;-0.178690;-0.178690;-0.265430;-0.265430;-0.431620;-0.516000;-0.516000;-0.597800;-0.597800;-0.233060;-0.233060;0.324010;0.324010;1.056700;1.056700;1.647700;2.049200;2.049200;1.591200;1.591200;0.940890;0.940890;0.197230;0.197230;-0.309420;-0.309420;-0.802710;-0.617620;-0.617620;2.000000
3.389400;2.825200;2.825200;1.829900;1.829900;0.682830;-0.154350;-0.154350;-0.727030;-0.727030;-0.531210;-0.531210;-0.531210;-0.434800;-0.434800;-0.235220;-0.132270;-0.132270;-0.235220;-0.235220;-0.335010;-0.335010;-0.335010;-0.537740;-0.537740;-0.434800;-0.537740;-0.537740;-0.437950;-0.437950;-0.335010;-0.132270;-0.132270;-0.235220;-0.235220;-0.132270;-0.132270;-0.132270;-0.335010;-0.335010;-0.434800;-0.434800;-0.434800;0.009263;0.009263;0.586790;1.308100;1.308100;1.857800;1.857800;2.135700;1.803700;1.803700;1.114100;1.114100;0.492560;-0.167560;-0.167560;-0.335010;-0.335010;2.000000
1.672700;1.394100;1.394100;1.004000;1.004000;0.450440;-0.164990;-0.164990;-0.442570;-0.373150;-0.373150;-0.511990;-0.511990;-0.511990;-0.442570;-0.442570;-0.442570;-0.442570;-0.583350;-0.513930;-0.513930;-0.442570;-0.442570;-0.442570;-0.442570;-0.442570;-0.371210;-0.371210;-0.371210;-0.513930;-0.513930;-0.513930;-0.513930;-0.513930;-0.442570;-0.442570;-0.103370;0.526330;0.526330;0.795910;0.917670;0.917670;1.203000;1.203000;0.978890;0.288340;0.288340;0.201450;0.201450;1.741600;2.838500;2.838500;3.632000;3.632000;4.229600;4.229600;4.229600;4.229600;4.356500;4.356500;3.000000
3.022200;2.514800;2.514800;1.929300;1.929300;0.987770;0.039002;0.039002;-0.432440;-0.432440;-0.432440;-0.618760;-0.618760;-0.432440;-0.339230;-0.339230;-0.435990;-0.435990;-0.435990;-0.339230;-0.339230;-0.536140;-0.536140;-0.536140;-0.439380;-0.439380;-0.439380;-0.439380;-0.439380;-0.339230;-0.339230;-0.442550;-0.442550;-0.442550;-0.442550;-0.442550;-0.442550;-0.442550;-0.442550;-0.339230;-0.235910;-0.235910;-0.235910;-0.235910;0.153500;0.704820;0.704820;1.207800;1.633200;1.633200;2.029600;2.029600;1.977100;1.425800;1.425800;1.037000;1.037000;0.394090;-0.002339;-0.002339;2.000000
